STATE,OCC_TITLE,A_MEDIAN,YEAR,CPI,A_MEDIAN_ADJ
Connecticut,heating air conditioning and refrigeration mechanics and installers,54660.0,2015,108.7,49904.58
Connecticut,home appliance repairers,38950.0,2015,108.7,35561.35
Connecticut,industrial machinery mechanics,53150.0,2015,108.7,48525.95
Connecticut,maintenance workers machinery,47920.0,2015,108.7,43750.96
Connecticut,millwrights,52410.0,2015,108.7,47850.33
Connecticut,electrical power-line installers and repairers,88980.0,2015,108.7,81238.73999999999
Connecticut,medical equipment repairers,48840.0,2015,108.7,44590.92
Connecticut,musical instrument repairers and tuners,40350.0,2015,108.7,36839.55
Connecticut,precision instrument and equipment repairers all other,58110.0,2015,108.7,53054.43
Connecticut,maintenance and repair workers general,43710.0,2015,108.7,39907.23
Connecticut,coin vending and amusement machine servicers and repairers,38940.0,2015,108.7,35552.22
Connecticut,locksmiths and safe repairers,48080.0,2015,108.7,43897.04
Connecticut,riggers,48620.0,2015,108.7,44390.06
Connecticut,helpers--installation maintenance and repair workers,29070.0,2015,108.7,26540.91
Connecticut,installation maintenance and repair workers all other,39640.0,2015,108.7,36191.32
Connecticut,production occupations,38050.0,2015,108.7,34739.65
Connecticut,first-line supervisors of production and operating workers,63130.0,2015,108.7,57637.69
Connecticut,aircraft structure surfaces rigging and systems assemblers,48510.0,2015,108.7,44289.63
Connecticut,coil winders tapers and finishers,33950.0,2015,108.7,30996.35
Connecticut,electrical and electronic equipment assemblers,33740.0,2015,108.7,30804.62
Connecticut,electromechanical equipment assemblers,37130.0,2015,108.7,33899.69
Connecticut,engine and other machine assemblers,38510.0,2015,108.7,35159.63
Connecticut,structural metal fabricators and fitters,48770.0,2015,108.7,44527.01
Connecticut,team assemblers,29610.0,2015,108.7,27033.93
Connecticut,assemblers and fabricators all other,32440.0,2015,108.7,29617.72
Connecticut,bakers,26480.0,2015,108.7,24176.24
Connecticut,butchers and meat cutters,40600.0,2015,108.7,37067.8
Connecticut,meat poultry and fish cutters and trimmers,23910.0,2015,108.7,21829.83
Connecticut,slaughterers and meat packers,25930.0,2015,108.7,23674.09
Connecticut,food and tobacco roasting baking and drying machine operators and tenders,30500.0,2015,108.7,27846.5
Connecticut,food batchmakers,25740.0,2015,108.7,23500.62
Connecticut,food cooking machine operators and tenders,27880.0,2015,108.7,25454.44
Connecticut,food processing workers all other,21590.0,2015,108.7,19711.67
Connecticut,computer-controlled machine tool operators metal and plastic,43940.0,2015,108.7,40117.22
Connecticut,computer numerically controlled machine tool programmers metal and plastic,54710.0,2015,108.7,49950.23
Connecticut,extruding and drawing machine setters operators and tenders metal and plastic,38260.0,2015,108.7,34931.38
Connecticut,forging machine setters operators and tenders metal and plastic,39030.0,2015,108.7,35634.39
Connecticut,rolling machine setters operators and tenders metal and plastic,39650.0,2015,108.7,36200.45
Connecticut,cutting punching and press machine setters operators and tenders metal and plastic,33680.0,2015,108.7,30749.84
Connecticut,drilling and boring machine tool setters operators and tenders metal and plastic,31480.0,2015,108.7,28741.24
Connecticut,grinding lapping polishing and buffing machine tool setters operators and tenders metal and plastic,38640.0,2015,108.7,35278.32
Connecticut,lathe and turning machine tool setters operators and tenders metal and plastic,35990.0,2015,108.7,32858.87
Connecticut,milling and planing machine setters operators and tenders metal and plastic,42720.0,2015,108.7,39003.36
Connecticut,machinists,45680.0,2015,108.7,41705.84
Connecticut,pourers and casters metal,30990.0,2015,108.7,28293.87
Connecticut,model makers metal and plastic,49450.0,2015,108.7,45147.85
Connecticut,foundry mold and coremakers,34330.0,2015,108.7,31343.29
Connecticut,molding coremaking and casting machine setters operators and tenders metal and plastic,27820.0,2015,108.7,25399.66
Connecticut,multiple machine tool setters operators and tenders metal and plastic,36730.0,2015,108.7,33534.49
Connecticut,tool and die makers,57040.0,2015,108.7,52077.52
Connecticut,welders cutters solderers and brazers,41740.0,2015,108.7,38108.62
Connecticut,welding soldering and brazing machine setters operators and tenders,36010.0,2015,108.7,32877.13
Connecticut,heat treating equipment setters operators and tenders metal and plastic,36870.0,2015,108.7,33662.31
Connecticut,layout workers metal and plastic,46770.0,2015,108.7,42701.01
Connecticut,plating and coating machine setters operators and tenders metal and plastic,30770.0,2015,108.7,28093.01
Connecticut,metal workers and plastic workers all other,37390.0,2015,108.7,34137.07
Connecticut,prepress technicians and workers,47820.0,2015,108.7,43659.66
Connecticut,printing press operators,36030.0,2015,108.7,32895.39
Connecticut,print binding and finishing workers,34880.0,2015,108.7,31845.44
Connecticut,laundry and dry-cleaning workers,23830.0,2015,108.7,21756.79
Connecticut,pressers textile garment and related materials,23110.0,2015,108.7,21099.43
Connecticut,sewing machine operators,28130.0,2015,108.7,25682.69
Connecticut,tailors dressmakers and custom sewers,34960.0,2015,108.7,31918.48
Connecticut,textile cutting machine setters operators and tenders,27690.0,2015,108.7,25280.97
Connecticut,upholsterers,36330.0,2015,108.7,33169.29
Connecticut,textile apparel and furnishings workers all other,25720.0,2015,108.7,23482.36
Connecticut,cabinetmakers and bench carpenters,43720.0,2015,108.7,39916.36
Connecticut,furniture finishers,45140.0,2015,108.7,41212.82
Connecticut,sawing machine setters operators and tenders wood,33450.0,2015,108.7,30539.85
Connecticut,woodworking machine setters operators and tenders except sawing,36070.0,2015,108.7,32931.91
Connecticut,woodworkers all other,34620.0,2015,108.7,31608.06
Connecticut,power plant operators,69950.0,2015,108.7,63864.35
Connecticut,stationary engineers and boiler operators,56810.0,2015,108.7,51867.53
Connecticut,water and wastewater treatment plant and system operators,61150.0,2015,108.7,55829.95
Connecticut,chemical plant and system operators,62350.0,2015,108.7,56925.55
Connecticut,gas plant operators,74390.0,2015,108.7,67918.06999999999
Connecticut,petroleum pump system operators refinery operators and gaugers,57360.0,2015,108.7,52369.68
Connecticut,plant and system operators all other,47370.0,2015,108.7,43248.81
Connecticut,chemical equipment operators and tenders,36210.0,2015,108.7,33059.73
Connecticut,separating filtering clarifying precipitating and still machine setters operators and tenders,19240.0,2015,108.7,17566.12
Connecticut,crushing grinding and polishing machine setters operators and tenders,35840.0,2015,108.7,32721.92
Connecticut,grinding and polishing workers hand,36090.0,2015,108.7,32950.17
Connecticut,mixing and blending machine setters operators and tenders,35340.0,2015,108.7,32265.42
Connecticut,cutters and trimmers hand,28120.0,2015,108.7,25673.56
Connecticut,cutting and slicing machine setters operators and tenders,35840.0,2015,108.7,32721.92
Connecticut,extruding forming pressing and compacting machine setters operators and tenders,33000.0,2015,108.7,30129.0
Connecticut,furnace kiln oven drier and kettle operators and tenders,33450.0,2015,108.7,30539.85
Connecticut,inspectors testers sorters samplers and weighers,43090.0,2015,108.7,39341.17
Connecticut,jewelers and precious stone and metal workers,46390.0,2015,108.7,42354.07
Connecticut,dental laboratory technicians,39030.0,2015,108.7,35634.39
Connecticut,medical appliance technicians,33710.0,2015,108.7,30777.23
Connecticut,ophthalmic laboratory technicians,36800.0,2015,108.7,33598.4
Connecticut,packaging and filling machine operators and tenders,31040.0,2015,108.7,28339.52
Connecticut,coating painting and spraying machine setters operators and tenders,34850.0,2015,108.7,31818.05
Connecticut,painters transportation equipment,57570.0,2015,108.7,52561.41
Connecticut,painting coating and decorating workers,33660.0,2015,108.7,30731.58
Connecticut,semiconductor processors,30220.0,2015,108.7,27590.86
Connecticut,photographic process workers and processing machine operators,30100.0,2015,108.7,27481.3
Connecticut,adhesive bonding machine operators and tenders,37520.0,2015,108.7,34255.76
Connecticut,cleaning washing and metal pickling equipment operators and tenders,30660.0,2015,108.7,27992.58
Connecticut,cooling and freezing equipment operators and tenders,37050.0,2015,108.7,33826.65
Connecticut,etchers and engravers,31300.0,2015,108.7,28576.9
Connecticut,molders shapers and casters except metal and plastic,39120.0,2015,108.7,35716.56
Connecticut,paper goods machine setters operators and tenders,43500.0,2015,108.7,39715.5
Connecticut,helpers--production workers,26770.0,2015,108.7,24441.01
Connecticut,production workers all other,30250.0,2015,108.7,27618.25
Connecticut,transportation and material moving occupations,32680.0,2015,108.7,29836.84
Connecticut,aircraft cargo handling supervisors,47800.0,2015,108.7,43641.4
Connecticut,first-line supervisors of helpers laborers and material movers hand,52560.0,2015,108.7,47987.28
Connecticut,first-line supervisors of transportation and material-moving machine and vehicle operators,62190.0,2015,108.7,56779.47
Connecticut,commercial pilots,114090.0,2015,108.7,104164.17
Connecticut,air traffic controllers,99010.0,2015,108.7,90396.13
Connecticut,airfield operations specialists,56410.0,2015,108.7,51502.33
Connecticut,ambulance drivers and attendants except emergency medical technicians,28800.0,2015,108.7,26294.4
Connecticut,bus drivers transit and intercity,38950.0,2015,108.7,35561.35
Connecticut,bus drivers school or special client,34000.0,2015,108.7,31042.0
Connecticut,driver/sales workers,26130.0,2015,108.7,23856.69
Connecticut,heavy and tractor-trailer truck drivers,45680.0,2015,108.7,41705.84
Connecticut,light truck or delivery services drivers,32930.0,2015,108.7,30065.09
Connecticut,taxi drivers and chauffeurs,27980.0,2015,108.7,25545.74
Connecticut,motor vehicle operators all other,40400.0,2015,108.7,36885.2
Connecticut,sailors and marine oilers,30330.0,2015,108.7,27691.29
Connecticut,captains mates and pilots of water vessels,83880.0,2015,108.7,76582.44
Connecticut,ship engineers,61560.0,2015,108.7,56204.28
Connecticut,parking lot attendants,22340.0,2015,108.7,20396.42
Connecticut,automotive and watercraft service attendants,20020.0,2015,108.7,18278.26
Connecticut,transportation inspectors,69480.0,2015,108.7,63435.24
Connecticut,transportation attendants except flight attendants,21340.0,2015,108.7,19483.42
Connecticut,transportation workers all other,29930.0,2015,108.7,27326.09
Connecticut,conveyor operators and tenders,28670.0,2015,108.7,26175.71
Connecticut,crane and tower operators,36810.0,2015,108.7,33607.53
Connecticut,excavating and loading machine and dragline operators,45290.0,2015,108.7,41349.77
Connecticut,industrial truck and tractor operators,33910.0,2015,108.7,30959.83
Connecticut,cleaners of vehicles and equipment,23070.0,2015,108.7,21062.91
Connecticut,laborers and freight stock and material movers hand,28390.0,2015,108.7,25920.07
Connecticut,machine feeders and offbearers,27120.0,2015,108.7,24760.56
Connecticut,packers and packagers hand,25870.0,2015,108.7,23619.31
Connecticut,refuse and recyclable material collectors,39020.0,2015,108.7,35625.26
Connecticut,material moving workers all other,19950.0,2015,108.7,18214.35
Delaware,all occupations,37750.0,2015,100.4,37599.0
Delaware,management occupations,120860.0,2015,100.4,120376.56
Delaware,general and operations managers,120370.0,2015,100.4,119888.52
Delaware,advertising and promotions managers,141860.0,2015,100.4,141292.56
Delaware,marketing managers,150870.0,2015,100.4,150266.52
Delaware,sales managers,152950.0,2015,100.4,152338.19999999998
Delaware,public relations and fundraising managers,136060.0,2015,100.4,135515.75999999998
Delaware,administrative services managers,102960.0,2015,100.4,102548.16
Delaware,computer and information systems managers,150130.0,2015,100.4,149529.47999999998
Delaware,financial managers,142000.0,2015,100.4,141432.0
Delaware,industrial production managers,117530.0,2015,100.4,117059.88
Delaware,purchasing managers,140880.0,2015,100.4,140316.47999999998
Delaware,transportation storage and distribution managers,130320.0,2015,100.4,129798.72
Delaware,compensation and benefits managers,131860.0,2015,100.4,131332.56
Delaware,human resources managers,126090.0,2015,100.4,125585.64
Delaware,training and development managers,115310.0,2015,100.4,114848.76
Delaware,construction managers,104680.0,2015,100.4,104261.28
Delaware,education administrators preschool and childcare center/program,48190.0,2015,100.4,47997.24
Delaware,education administrators elementary and secondary school,110280.0,2015,100.4,109838.88
Delaware,education administrators postsecondary,122630.0,2015,100.4,122139.48
Delaware,education administrators all other,92370.0,2015,100.4,92000.52
Delaware,architectural and engineering managers,139090.0,2015,100.4,138533.63999999998
Delaware,food service managers,62310.0,2015,100.4,62060.76
Delaware,funeral service managers,89140.0,2015,100.4,88783.43999999997
Delaware,lodging managers,60140.0,2015,100.4,59899.44
Delaware,medical and health services managers,102560.0,2015,100.4,102149.76
Delaware,natural sciences managers,176030.0,2015,100.4,175325.88
Delaware,postmasters and mail superintendents,75450.0,2015,100.4,75148.2
Delaware,property real estate and community association managers,57940.0,2015,100.4,57708.24
Delaware,social and community service managers,62590.0,2015,100.4,62339.64
Delaware,managers all other,121630.0,2015,100.4,121143.48
Delaware,business and financial operations occupations,68460.0,2015,100.4,68186.15999999999
Delaware,wholesale and retail buyers except farm products,55140.0,2015,100.4,54919.44
Delaware,purchasing agents except wholesale retail and farm products,66980.0,2015,100.4,66712.08
Delaware,claims adjusters examiners and investigators,68720.0,2015,100.4,68445.12
Delaware,compliance officers,65930.0,2015,100.4,65666.28
Delaware,cost estimators,65090.0,2015,100.4,64829.64
Delaware,human resources specialists,57020.0,2015,100.4,56791.92
Delaware,labor relations specialists,63280.0,2015,100.4,63026.88
Delaware,management analysts,75450.0,2015,100.4,75148.2
Delaware,meeting convention and event planners,45980.0,2015,100.4,45796.08
Delaware,fundraisers,52390.0,2015,100.4,52180.44
Delaware,compensation benefits and job analysis specialists,68930.0,2015,100.4,68654.28
Delaware,training and development specialists,66650.0,2015,100.4,66383.4
Delaware,market research analysts and marketing specialists,73040.0,2015,100.4,72747.84
Delaware,business operations specialists all other,69290.0,2015,100.4,69012.84
Delaware,accountants and auditors,72320.0,2015,100.4,72030.72
Delaware,appraisers and assessors of real estate,55030.0,2015,100.4,54809.88
Delaware,budget analysts,70450.0,2015,100.4,70168.2
Delaware,credit analysts,55090.0,2015,100.4,54869.64
Delaware,financial analysts,70640.0,2015,100.4,70357.44
Delaware,personal financial advisors,100400.0,2015,100.4,99998.4
Delaware,insurance underwriters,60490.0,2015,100.4,60248.03999999999
Delaware,financial examiners,76750.0,2015,100.4,76443.0
Delaware,credit counselors,40220.0,2015,100.4,40059.12
Delaware,loan officers,69130.0,2015,100.4,68853.48
Delaware,tax examiners and collectors and revenue agents,57940.0,2015,100.4,57708.24
Delaware,financial specialists all other,64800.0,2015,100.4,64540.8
Delaware,computer and mathematical occupations,88110.0,2015,100.4,87757.56
Delaware,computer systems analysts,93530.0,2015,100.4,93155.88
Delaware,information security analysts,95750.0,2015,100.4,95367.0
Delaware,computer programmers,76900.0,2015,100.4,76592.4
Delaware,software developers applications,95590.0,2015,100.4,95207.64
Delaware,software developers systems software,114400.0,2015,100.4,113942.4
Delaware,web developers,78220.0,2015,100.4,77907.12
Delaware,database administrators,83490.0,2015,100.4,83156.04
Delaware,network and computer systems administrators,69810.0,2015,100.4,69530.76
Delaware,computer network architects,110640.0,2015,100.4,110197.44
Delaware,computer user support specialists,52580.0,2015,100.4,52369.68
Delaware,computer network support specialists,62170.0,2015,100.4,61921.32
Delaware,computer occupations all other,74790.0,2015,100.4,74490.84
Delaware,actuaries,99830.0,2015,100.4,99430.68
Delaware,operations research analysts,89980.0,2015,100.4,89620.08
Delaware,statisticians,97570.0,2015,100.4,97179.72
Delaware,architecture and engineering occupations,79160.0,2015,100.4,78843.36
Delaware,architects except landscape and naval,84660.0,2015,100.4,84321.36
Delaware,landscape architects,48670.0,2015,100.4,48475.32
Delaware,surveyors,62170.0,2015,100.4,61921.32
Delaware,aerospace engineers,97000.0,2015,100.4,96612.0
Delaware,chemical engineers,120310.0,2015,100.4,119828.76
Delaware,civil engineers,82390.0,2015,100.4,82060.44
Delaware,electrical engineers,95910.0,2015,100.4,95526.36
Delaware,environmental engineers,84870.0,2015,100.4,84530.51999999999
Delaware,health and safety engineers except mining safety engineers and inspectors,83840.0,2015,100.4,83504.64
Delaware,industrial engineers,88580.0,2015,100.4,88225.68
Delaware,materials engineers,89460.0,2015,100.4,89102.15999999997
Delaware,mechanical engineers,97330.0,2015,100.4,96940.68
Delaware,engineers all other,109800.0,2015,100.4,109360.8
Delaware,architectural and civil drafters,49530.0,2015,100.4,49331.88
Delaware,electrical and electronics drafters,63800.0,2015,100.4,63544.8
Delaware,mechanical drafters,54290.0,2015,100.4,54072.84
Delaware,civil engineering technicians,43330.0,2015,100.4,43156.68
Delaware,electrical and electronics engineering technicians,55150.0,2015,100.4,54929.4
Delaware,environmental engineering technicians,43660.0,2015,100.4,43485.36
Delaware,industrial engineering technicians,59290.0,2015,100.4,59052.84
Delaware,mechanical engineering technicians,68540.0,2015,100.4,68265.84
Delaware,surveying and mapping technicians,38890.0,2015,100.4,38734.44
Delaware,life physical and social science occupations,72390.0,2015,100.4,72100.44
Delaware,soil and plant scientists,48110.0,2015,100.4,47917.56
Delaware,biochemists and biophysicists,82460.0,2015,100.4,82130.15999999999
Delaware,conservation scientists,54860.0,2015,100.4,54640.56
Delaware,materials scientists,67070.0,2015,100.4,66801.72
Delaware,geoscientists except hydrologists and geographers,89230.0,2015,100.4,88873.08
Delaware,economists,67490.0,2015,100.4,67220.04
Delaware,clinical counseling and school psychologists,79490.0,2015,100.4,79172.04
Delaware,urban and regional planners,60320.0,2015,100.4,60078.72
Delaware,social scientists and related workers all other,67130.0,2015,100.4,66861.48
Delaware,biological technicians,43300.0,2015,100.4,43126.8
Delaware,chemical technicians,64960.0,2015,100.4,64700.16
Delaware,environmental science and protection technicians including health,37200.0,2015,100.4,37051.2
Delaware,life physical and social science technicians all other,51530.0,2015,100.4,51323.88
Delaware,community and social service occupations,40840.0,2015,100.4,40676.64
Delaware,substance abuse and behavioral disorder counselors,38040.0,2015,100.4,37887.84
Delaware,educational guidance school and vocational counselors,64010.0,2015,100.4,63753.96
Delaware,marriage and family therapists,50940.0,2015,100.4,50736.24
Delaware,mental health counselors,36940.0,2015,100.4,36792.24
Delaware,rehabilitation counselors,34550.0,2015,100.4,34411.8
Delaware,counselors all other,25720.0,2015,100.4,25617.12
Delaware,child family and school social workers,36320.0,2015,100.4,36174.72
Delaware,healthcare social workers,51310.0,2015,100.4,51104.76
Delaware,mental health and substance abuse social workers,46620.0,2015,100.4,46433.52
Delaware,social workers all other,64550.0,2015,100.4,64291.8
Delaware,health educators,61120.0,2015,100.4,60875.52
Delaware,social and human service assistants,30560.0,2015,100.4,30437.76
Delaware,community health workers,33390.0,2015,100.4,33256.439999999995
Delaware,community and social service specialists all other,35600.0,2015,100.4,35457.6
Delaware,clergy,52030.0,2015,100.4,51821.88
Delaware,legal occupations,93000.0,2015,100.4,92628.0
Delaware,lawyers,134320.0,2015,100.4,133782.72
Delaware,administrative law judges adjudicators and hearing officers,47580.0,2015,100.4,47389.68
Delaware,judges magistrate judges and magistrates,83970.0,2015,100.4,83634.12
Delaware,paralegals and legal assistants,50150.0,2015,100.4,49949.4
Delaware,court reporters,55870.0,2015,100.4,55646.52
Delaware,title examiners abstractors and searchers,44260.0,2015,100.4,44082.96
Delaware,legal support workers all other,58180.0,2015,100.4,57947.28
Delaware,education training and library occupations,52770.0,2015,100.4,52558.92
Delaware,business teachers postsecondary,74760.0,2015,100.4,74460.95999999999
Delaware,computer science teachers postsecondary,76190.0,2015,100.4,75885.23999999999
Delaware,mathematical science teachers postsecondary,71460.0,2015,100.4,71174.15999999999
Delaware,chemistry teachers postsecondary,72240.0,2015,100.4,71951.04
Delaware,psychology teachers postsecondary,73500.0,2015,100.4,73206.0
Delaware,sociology teachers postsecondary,71350.0,2015,100.4,71064.59999999999
Delaware,health specialties teachers postsecondary,73770.0,2015,100.4,73474.92
Delaware,nursing instructors and teachers postsecondary,78170.0,2015,100.4,77857.31999999999
Delaware,education teachers postsecondary,69290.0,2015,100.4,69012.84
Delaware,criminal justice and law enforcement teachers postsecondary,73020.0,2015,100.4,72727.92
Delaware,law teachers postsecondary,98080.0,2015,100.4,97687.68
Delaware,social work teachers postsecondary,72760.0,2015,100.4,72468.95999999999
Delaware,art drama and music teachers postsecondary,59950.0,2015,100.4,59710.2
Delaware,english language and literature teachers postsecondary,68380.0,2015,100.4,68106.48
Delaware,history teachers postsecondary,70900.0,2015,100.4,70616.4
Delaware,vocational education teachers postsecondary,53070.0,2015,100.4,52857.72
Delaware,postsecondary teachers all other,55650.0,2015,100.4,55427.4
Delaware,preschool teachers except special education,25450.0,2015,100.4,25348.2
Delaware,kindergarten teachers except special education,58540.0,2015,100.4,58305.84
Delaware,elementary school teachers except special education,58860.0,2015,100.4,58624.56
Delaware,middle school teachers except special and career/technical education,58760.0,2015,100.4,58524.96
Delaware,secondary school teachers except special and career/technical education,57610.0,2015,100.4,57379.56
Delaware,special education teachers kindergarten and elementary school,61930.0,2015,100.4,61682.28
Delaware,special education teachers middle school,69750.0,2015,100.4,69471.0
Delaware,special education teachers secondary school,61840.0,2015,100.4,61592.64
Delaware,special education teachers all other,70050.0,2015,100.4,69769.8
Delaware,adult basic and secondary education and literacy teachers and instructors,60170.0,2015,100.4,59929.32
Delaware,self-enrichment education teachers,38860.0,2015,100.4,38704.56
Delaware,teachers and instructors all other except substitute teachers,34420.0,2015,100.4,34282.32
Delaware,substitute teachers,24440.0,2015,100.4,24342.24
Delaware,curators,52280.0,2015,100.4,52070.88
Delaware,museum technicians and conservators,34430.0,2015,100.4,34292.28
Delaware,librarians,70120.0,2015,100.4,69839.51999999999
Delaware,library technicians,38740.0,2015,100.4,38585.04
Delaware,audio-visual and multimedia collections specialists,39480.0,2015,100.4,39322.08
Delaware,farm and home management advisors,57520.0,2015,100.4,57289.92
Delaware,instructional coordinators,68280.0,2015,100.4,68006.87999999999
Delaware,teacher assistants,28750.0,2015,100.4,28635.0
Delaware,education training and library workers all other,31960.0,2015,100.4,31832.16
Delaware,arts design entertainment sports and media occupations,42040.0,2015,100.4,41871.84
Delaware,art directors,78300.0,2015,100.4,77986.79999999999
Delaware,floral designers,23090.0,2015,100.4,22997.64
Delaware,graphic designers,50590.0,2015,100.4,50387.64
Delaware,interior designers,42420.0,2015,100.4,42250.32
Delaware,merchandise displayers and window trimmers,28070.0,2015,100.4,27957.72
Delaware,producers and directors,65270.0,2015,100.4,65008.92
Delaware,coaches and scouts,27620.0,2015,100.4,27509.52
Delaware,umpires referees and other sports officials,23800.0,2015,100.4,23704.8
Delaware,reporters and correspondents,37490.0,2015,100.4,37340.04
Delaware,public relations specialists,58550.0,2015,100.4,58315.8
Delaware,editors,52020.0,2015,100.4,51811.92
Delaware,technical writers,69380.0,2015,100.4,69102.48
Delaware,writers and authors,57540.0,2015,100.4,57309.84
Delaware,photographers,41830.0,2015,100.4,41662.68
Delaware,healthcare practitioners and technical occupations,67940.0,2015,100.4,67668.23999999999
Delaware,chiropractors,117600.0,2015,100.4,117129.6
Delaware,dietitians and nutritionists,61350.0,2015,100.4,61104.6
Delaware,optometrists,123050.0,2015,100.4,122557.8
Delaware,pharmacists,118870.0,2015,100.4,118394.52
Delaware,family and general practitioners,164630.0,2015,100.4,163971.47999999998
Delaware,pediatricians general,148270.0,2015,100.4,147676.91999999998
Delaware,psychiatrists,179450.0,2015,100.4,178732.19999999995
Delaware,physician assistants,105630.0,2015,100.4,105207.48
Delaware,podiatrists,153620.0,2015,100.4,153005.52
Delaware,occupational therapists,80090.0,2015,100.4,79769.64
Delaware,physical therapists,81240.0,2015,100.4,80915.04
Delaware,radiation therapists,91830.0,2015,100.4,91462.68
Delaware,recreational therapists,36430.0,2015,100.4,36284.28
Delaware,respiratory therapists,60370.0,2015,100.4,60128.52
Delaware,speech-language pathologists,68390.0,2015,100.4,68116.44
Delaware,veterinarians,94440.0,2015,100.4,94062.24
Delaware,registered nurses,71060.0,2015,100.4,70775.76
Delaware,nurse midwives,90420.0,2015,100.4,90058.31999999998
Delaware,nurse practitioners,97560.0,2015,100.4,97169.76
Delaware,audiologists,76110.0,2015,100.4,75805.56
Delaware,medical and clinical laboratory technologists,65900.0,2015,100.4,65636.4
Delaware,medical and clinical laboratory technicians,42680.0,2015,100.4,42509.28
Delaware,dental hygienists,75140.0,2015,100.4,74839.44
Delaware,cardiovascular technologists and technicians,55800.0,2015,100.4,55576.8
Delaware,diagnostic medical sonographers,71640.0,2015,100.4,71353.44
Delaware,nuclear medicine technologists,75750.0,2015,100.4,75447.0
Delaware,radiologic technologists,58750.0,2015,100.4,58515.0
Delaware,magnetic resonance imaging technologists,71380.0,2015,100.4,71094.48
Delaware,emergency medical technicians and paramedics,34790.0,2015,100.4,34650.84
Delaware,dietetic technicians,30200.0,2015,100.4,30079.2
Delaware,pharmacy technicians,27470.0,2015,100.4,27360.12
Delaware,surgical technologists,44010.0,2015,100.4,43833.96
Delaware,veterinary technologists and technicians,28950.0,2015,100.4,28834.2
Delaware,ophthalmic medical technicians,38410.0,2015,100.4,38256.36
Delaware,licensed practical and licensed vocational nurses,49440.0,2015,100.4,49242.24
Delaware,medical records and health information technicians,38150.0,2015,100.4,37997.4
Delaware,opticians dispensing,38190.0,2015,100.4,38037.24
Delaware,orthotists and prosthetists,51320.0,2015,100.4,51114.72
Delaware,health technologists and technicians all other,39770.0,2015,100.4,39610.92
Delaware,occupational health and safety specialists,71030.0,2015,100.4,70745.87999999999
Delaware,occupational health and safety technicians,51400.0,2015,100.4,51194.4
Delaware,athletic trainers,37200.0,2015,100.4,37051.2
Delaware,healthcare practitioners and technical workers all other,41320.0,2015,100.4,41154.72
Delaware,healthcare support occupations,28930.0,2015,100.4,28814.28
Delaware,home health aides,27170.0,2015,100.4,27061.32
